Gene_ID,mean,lower,upper,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol
ENSG00000211640,5.0154847235972454e-5,-0.0025,0.0013124999999999433,203.08854274233659,2.3174230635040955,0.7154676729829604,3.23903252517642,0.0011993589558547668,0.02483585594346648,Sí,
ENSG00000211642,1.2841825294776082e-4,0,0,1143.0516619616394,4.587147372524263,1.7092515448996541,2.683716967354599,0.007280871525340706,0.07890095758206246,Sí,
ENSG00000211643,9.09689151532873e-4,0,0.013591409142295225,4.347673327529299,5.197863677278527,1.8012140929174014,2.8857556121269403,0.0039047523522320647,0.053594695289894134,Sí,
ENSG00000211644,3.4671829408262624e-4,0,0.00808339183976386,1172.0209237522529,3.1686168388996405,0.7688891063589339,4.121032295417204,3.771785423955088e-5,0.002113420120934364,Sí,
ENSG00000211648,1.284182529477607e-4,0,0,1019.9836868836996,3.316445983603816,0.9803047274321459,3.383076599345862,7.167863707044636e-4,0.01706937143536342,Sí,
ENSG00000211649,7.562140500415368e-4,0,0.013591409142295225,560.1358454027588,3.851276678993958,0.7225629671086833,5.33002223239414,9.82007443972103e-8,2.0335025885991885e-5,Sí,
ENSG00000211650,1.6018648532808869e-4,-0.0025,0.010012338068157439,158.50754807614985,3.26347111086577,0.9444303158685468,3.455491692750792,5.492901179236701e-4,0.014211163341232508,Sí,
ENSG00000211651,2.7304030246657544e-4,0,0.0013124999999999433,1208.6195349720151,2.6596263766136437,0.8428995505369324,3.155330163504589,0.0016031657308321658,0.02988445238560038,Sí,
ENSG00000211652,2.4475525332459235e-4,0,0.0038124999999999435,611.2068966838677,3.4723715470558614,1.1518469984051076,3.0146117946774553,0.0025730836368140437,0.04081583377597364,Sí,
ENSG00000211653,1.5789377828022e-4,0,0.0025,1175.4248283186005,2.579044908474744,0.8269588233489013,3.1187101892576603,0.0018164453089527196,0.03237922526933137,Sí,
ENSG00000211658,1.7887517800793277e-4,0,0.005,55.2595799053261,2.7281340457837984,0.9448865176837149,2.887261056990757,0.0038861164885145853,0.05352121419714999,Sí,
ENSG00000211659,4.562870620791298e-4,0,0.007131993199803236,289.36684817780895,2.2961082033532345,0.7374244850296978,3.1136858755927594,0.0018476608743164958,0.032556634598113164,Sí,
ENSG00000211660,3.8223444570054994e-4,0,0.0025,1268.7268682992385,3.5639037729987537,0.790087062242698,4.5107734872691765,6.45916652456575e-6,5.696925067569542e-4,Sí,
ENSG00000211663,-7.998929893620672e-5,0,0,683.1543475190937,2.1989429536589116,0.8153263747873786,2.6970094696523876,0.006996528067453233,0.07664799092182378,Sí,
ENSG00000211664,1.2722777675728454e-4,0,0,305.5667712838715,3.8266309960623994,1.0212133368386787,3.7471416187222135,1.7886111523617165e-4,0.00633361172186674,Sí,
ENSG00000211665,3.360981987368648e-4,0,0.008446089966997718,10.727682850042303,4.197286940607916,1.164668544425807,3.6038467430896572,3.1354197929286514e-4,0.009467009146569666,Sí,
ENSG00000211666,7.23182794532403e-4,0,0.01087312731383618,4880.0471433659895,4.05912969871729,0.7246371827504473,5.601602837036841,2.1237872769606083e-8,6.662108487779412e-6,Sí,
ENSG00000211668,4.0542680938259016e-4,0,0.012300225273777115,1755.0564529659973,4.1777058697836456,0.7852911024651678,5.3199455038635834,1.0379833916898098e-7,2.126303397320706e-5,Sí,
ENSG00000211670,-3.195354757980357e-4,-0.0025,0,107.56384236715186,2.962623902067644,0.9385738011276181,3.156516726237509,0.0015966572978053887,0.029821945333282793,Sí,
ENSG00000211673,1.2914585904262422e-4,0,0.0025,589.2733612300855,3.0110324466698324,0.7823038056385071,3.848929821084359,1.1863498657394118e-4,0.0047526566832452105,Sí,
ENSG00000211675,3.717182940826262e-4,0,0.010873127313836177,6317.001968816098,2.9524623862454846,0.6190626453953875,4.769246550742509,1.8491623091338079e-6,2.1745920463770476e-4,Sí,
ENSG00000211677,5.775624578840334e-4,0,0.010873127313836177,29676.194106296214,3.5087080721347403,0.7974685619590267,4.399807389918168,1.0834700230831376e-5,8.25647496390274e-4,Sí,
ENSG00000211679,4.192117545436414e-4,0,0.010873127313836177,6116.149852691813,2.820384859183394,0.7159441884658333,3.9393920708080308,8.168834047011886e-5,0.003679065187461547,Sí,
ENSG00000211685,5.36380304743174e-5,0,0,132.37840117034125,3.0131732126567776,1.1019076712340785,2.7345060673569703,0.00624739439923646,0.0715259078725083,Sí,
